gen avg max std
0.000000 -5.137558 6.316903 2.992480
1.000000 -3.919430 14.163051 4.221371
2.000000 -1.809979 14.163051 5.558020
3.000000 -0.000114 19.936089 6.881442
4.000000 2.732157 20.831297 8.207011
5.000000 6.774330 20.831297 9.372568
6.000000 9.230422 21.311474 9.328356
7.000000 10.717257 24.665574 10.151607
8.000000 12.076157 23.981214 10.757554
9.000000 11.573759 21.585142 11.075109
10.000000 12.697080 21.585142 10.468089
11.000000 11.658390 21.585142 11.473607
12.000000 13.012313 21.585142 10.744560
13.000000 10.951967 27.576077 11.741013
14.000000 11.867925 27.576077 11.768707
15.000000 9.527156 27.576077 11.620386
16.000000 11.917541 27.576077 11.017941
17.000000 12.078534 27.576077 11.334813
18.000000 13.343858 27.576077 11.872067
19.000000 15.150405 27.576077 10.407252
20.000000 15.213478 27.576077 10.400692
21.000000 16.981165 27.576077 9.259798
22.000000 14.371822 31.079593 11.448997
23.000000 14.738628 42.327641 10.999641
24.000000 15.679693 41.327227 11.333968
25.000000 14.183154 41.327227 12.497014
26.000000 15.921831 41.327227 12.230418
27.000000 17.751612 42.678700 11.562532
28.000000 18.443332 44.319587 12.715043
29.000000 19.861198 44.319587 14.940901
30.000000 19.512423 45.028306 15.397208
