gen avg max std
0.000000 0.413467 52.895189 13.108506
1.000000 8.615045 61.042784 16.419463
2.000000 18.405084 66.160446 14.780280
3.000000 29.226747 58.828108 9.069802
4.000000 34.764794 64.594440 10.578240
5.000000 36.679812 67.088751 8.009434
6.000000 42.232330 79.089145 11.817416
7.000000 43.489149 87.668521 12.888514
8.000000 45.568618 87.617014 14.257516
9.000000 51.999178 87.543913 16.692986
10.000000 54.142382 87.685814 14.033063
11.000000 62.740467 87.205797 11.222248
12.000000 63.134524 88.298878 9.035996
13.000000 67.972604 85.918858 8.716855
14.000000 67.599030 88.695480 8.504806
15.000000 70.198434 86.278260 8.311888
16.000000 69.970521 86.586302 7.735660
17.000000 73.063025 86.741421 7.423281
18.000000 74.878181 89.152892 7.851603
19.000000 77.282602 88.748047 7.049265
20.000000 79.025326 88.411846 6.182346
21.000000 78.663625 87.892292 5.814216
22.000000 80.655915 89.468762 5.999626
23.000000 81.664490 89.362247 5.020508
24.000000 84.068323 89.015453 3.507685
25.000000 85.067392 88.741433 3.206263
26.000000 84.012865 89.549995 3.958164
27.000000 82.956424 89.064038 3.626691
28.000000 85.100596 88.890055 2.954326
29.000000 84.208984 88.904100 3.555310
30.000000 84.956314 88.936081 3.279538
