gen avg max std
0.000000 -4.427137 30.010526 5.327002
1.000000 -2.099643 30.010526 6.727273
2.000000 0.663027 24.170535 8.683887
3.000000 4.625148 24.170535 10.243443
4.000000 10.048525 24.170535 11.221497
5.000000 15.080335 24.170535 10.140751
6.000000 16.529294 24.170535 10.262010
7.000000 21.258278 24.170535 7.295510
8.000000 22.321314 24.170535 6.298142
9.000000 23.153553 25.087333 4.010216
10.000000 22.355560 28.923819 6.713619
11.000000 22.136766 28.313215 6.834327
12.000000 20.862926 28.313215 8.125882
13.000000 20.948426 28.313215 7.836196
14.000000 20.528347 28.313215 8.311461
15.000000 20.941360 28.313215 8.122623
16.000000 21.127315 28.313215 8.518852
17.000000 21.795280 28.313215 8.445833
18.000000 23.199657 28.313215 8.330578
19.000000 25.058605 28.313215 7.616845
20.000000 26.487050 28.313215 6.603645
21.000000 26.881311 28.313215 5.475984
22.000000 26.505834 28.313215 6.597171
23.000000 26.348195 28.313215 6.525480
24.000000 26.649718 28.313215 5.391167
25.000000 26.614244 28.313215 6.007023
26.000000 26.713149 28.313215 6.063818
27.000000 26.555512 28.313215 6.655355
28.000000 26.263864 28.313215 6.529952
29.000000 26.747102 28.313215 6.146110
30.000000 26.300201 28.313215 7.043518
31.000000 26.493624 28.313215 6.010919
32.000000 26.649905 28.313215 6.088256
33.000000 26.975134 28.313215 5.248220
34.000000 26.642728 28.313215 5.930191
35.000000 26.642879 28.313215 5.799998
36.000000 26.343325 28.313215 6.567992
37.000000 27.059059 28.313215 5.151259
38.000000 26.222817 28.313215 6.718915
39.000000 26.230628 28.313215 6.470147
40.000000 25.595217 28.313215 7.487111
41.000000 26.816382 28.313215 5.885393
42.000000 27.005617 28.313215 5.320299
43.000000 26.660638 28.313215 5.798169
44.000000 25.927552 28.313215 7.466523
45.000000 26.090945 28.313215 6.749578
46.000000 27.196257 28.313215 4.602907
