gen avg max std
0.000000 -1.417736 72.872720 12.144362
1.000000 5.981922 72.872720 15.637513
2.000000 17.363709 84.608001 18.927680
3.000000 25.602109 86.418817 21.810841
4.000000 38.290716 87.653808 26.619393
5.000000 47.751562 87.653808 30.114589
6.000000 49.117561 87.653808 31.433796
7.000000 55.872499 87.653808 33.016854
8.000000 50.346301 87.653808 35.026489
9.000000 55.440713 87.653808 35.688419
10.000000 60.786522 87.653808 36.321611
11.000000 72.848485 87.653808 29.415465
12.000000 83.547308 88.206895 14.664615
13.000000 84.962289 88.206895 12.106718
14.000000 84.614339 88.206895 12.333852
15.000000 84.604768 88.206895 12.070671
16.000000 83.252993 88.206895 14.876869
17.000000 81.106737 88.764744 16.839757
18.000000 83.090444 88.206895 13.021658
19.000000 83.600001 88.206895 13.745229
20.000000 85.047674 88.206895 12.371374
21.000000 84.469381 88.630081 14.315839
22.000000 84.083818 88.630081 14.840108
23.000000 82.682777 88.630081 17.481493
24.000000 83.424415 88.630081 13.374496
25.000000 81.227670 88.630081 16.957988
26.000000 81.709488 88.681734 16.492181
27.000000 81.691810 88.681734 17.093640
28.000000 85.308854 88.681734 12.195959
29.000000 85.827096 88.681734 12.046061
30.000000 86.549275 88.681734 10.126781
31.000000 86.318845 88.681734 9.958920
32.000000 85.471408 88.729865 11.288697
33.000000 82.918663 88.729865 16.676207
34.000000 84.763394 88.729865 12.900053
35.000000 84.290642 88.729865 13.924449
36.000000 85.954019 88.681772 11.063762
37.000000 85.160893 88.681772 14.151469
38.000000 85.069279 88.681772 12.246630
39.000000 85.379408 88.681772 12.302040
40.000000 84.748782 88.681772 13.483477
41.000000 84.347345 88.681772 13.862456
42.000000 85.567544 88.681772 12.707312
43.000000 85.578828 88.681772 11.901093
44.000000 85.780207 88.681772 12.055509
45.000000 85.062801 88.681772 13.609077
46.000000 85.577017 88.681772 12.089861
