gen avg max std
0.000000 6.108928 89.350924 26.480496
1.000000 75.656552 89.558539 29.281831
2.000000 72.474659 90.206611 31.887112
3.000000 71.042345 90.206611 33.508317
4.000000 71.702834 89.370571 32.699059
5.000000 70.516327 89.402832 33.442028
6.000000 71.045217 89.539688 33.619796
7.000000 71.564844 89.350924 33.525315
8.000000 67.470181 89.347040 36.386047
9.000000 70.435007 89.558539 33.694170
10.000000 70.813112 89.370571 33.549653
11.000000 72.162672 91.033573 32.117071
12.000000 72.602646 90.086611 32.384012
13.000000 71.902702 89.293561 30.569091
14.000000 69.258984 89.378539 33.702844
15.000000 71.987486 91.002464 31.524997
16.000000 74.258981 90.919688 29.962089
17.000000 76.894594 90.919688 27.213253
18.000000 72.065884 89.350924 31.218227
19.000000 75.911316 89.350924 27.766669
20.000000 73.981690 89.350924 30.193753
21.000000 74.914038 89.558539 28.449985
22.000000 74.109347 89.350924 30.480022
23.000000 75.674460 89.398742 28.594548
24.000000 75.070889 89.350924 30.173144
25.000000 73.313840 89.378539 30.839335
26.000000 79.121287 89.378539 24.065036
27.000000 77.953514 90.123229 23.727145
28.000000 71.682985 90.123229 31.933489
29.000000 72.919377 90.123229 31.288446
30.000000 73.679388 90.123229 29.416164
